head	relation	tail	time	confidence								
1635	36	30	5832	0.3								
1635	36	82	5832	0.3								
1635	38	57	5832	0.3								
1635	38	84	5832	0.3								
1635	67	30	5832	0.3								
1635	67	345	5832	0.3								
1635	75	826	5832	0.3								
1635	166	30	5832	0.3								
1636	11	208	5832	0.3								
1636	25	298	5832	0.3								
1637	18	850	5832	0.7								
1637	9	96	5832	0.3								
1637	11	850	5832	0.3								
1637	11	957	5832	0.3								
1637	11	5897	5832	0.3								
1637	14	96	5832	0.3								
1637	14	527	5832	0.3								
1637	15	289	5832	0.3								
1637	15	320	5832	0.3								
1637	15	5642	5832	0.3								
1637	18	290	5832	0.3								
1637	18	440	5832	0.3								
1637	18	1763	5832	0.3								
1637	18	2463	5832	0.3								
1637	32	1249	5832	0.3								
1637	36	408	5832	0.3								
1637	38	350	5832	0.3								
1637	44	498	5832	0.3								
1637	77	280	5832	0.3								
1638	15	876	5832	0.95								
1638	36	67	5832	0.75								
1638	17	205	5832	0.7								
1638	15	32	5832	0.6								
1638	93	962	5832	0.6								
1638	17	67	5832	0.3								
1638	20	67	5832	0.3								
1638	24	1329	5832	0.3								
1638	36	920	5832	0.3								
1639	20	1006	5832	0.75								
1640	11	4946	5832	1								
1640	11	143	5832	0.95								
1640	11	1028	5832	0.3								
1640	15	128	5832	0.3								
1640	17	235	5832	0.3								
1640	20	128	5832	0.3								
1640	20	143	5832	0.3								
1640	24	128	5832	0.3								
1640	36	128	5832	0.3								
1641	15	294	5832	0.7								
1641	9	1642	5832	0.6								
1641	11	546	5832	0.3								
1642	4	294	5832	0.78								
1642	18	5694	5832	0.6								
1642	13	294	5832	0.3								
1642	15	294	5832	0.3								
1642	36	800	5832	0.3								
1643	11	1158	5832	0.75								
1643	15	57	5832	0.75								
1644	14	1107	5832	0.95								
1644	18	1183	5832	0.78								
1644	11	1107	5832	0.75								
1644	11	18	5832	0.6								
1644	15	831	5832	0.3								
1644	88	1183	5832	0.3								
1645	13	107	5832	0.75								
1646	129	85	5832	0.3								
1647	4	128	5832	0.78								
1647	11	287	5832	0.78								
1647	11	143	5832	0.6								
1647	11	657	5832	0.6								
1647	15	128	5832	0.6								
1647	11	535	5832	0.3								
1647	11	1047	5832	0.3								
1647	11	1589	5832	0.3								
1647	15	3597	5832	0.3								
1647	24	3597	5832	0.3								
1648	39	588	5832	0.7								
1648	29	588	5832	0.3								
1649	17	1821	5832	0.7								
1649	11	148	5832	0.3								
1649	15	3421	5832	0.3								
1649	33	236	5832	0.3								
1651	24	1435	5832	0.7								
1651	4	817	5832	0.6								
1651	11	1108	5832	0.6								
1651	107	1496	5832	0.6								
1651	4	982	5832	0.3								
1651	11	20	5832	0.3								
1651	11	1104	5832	0.3								
1651	11	1518	5832	0.3								
1651	14	2952	5832	0.3								
1651	15	1108	5832	0.3								
1651	15	4558	5832	0.3								
1651	18	321	5832	0.3								
1651	18	1108	5832	0.3								
1651	24	982	5832	0.3								
1651	24	1496	5832	0.3								
1651	48	1197	5832	0.3								
1653	15	1745	5832	0.6								
1653	15	345	5832	0.3								
1653	17	345	5832	0.3								
1653	36	4333	5832	0.3								
1653	38	49	5832	0.3								
1654	9	671	5832	0.6								
1654	18	3480	5832	0.3								
1655	15	1108	5832	0.95								
1655	59	19	5832	0.95								
1655	32	1435	5832	0.7								
1655	32	2510	5832	0.6								
1655	95	1518	5832	0.6								
1655	3	1807	5832	0.3								
1655	11	19	5832	0.3								
1655	11	20	5832	0.3								
1655	11	1523	5832	0.3								
1655	146	3136	5832	0.3								
1656	15	336	5832	0.3								
1656	18	50	5832	0.3								
1656	22	336	5832	0.3								
1656	48	46	5832	0.3								
1657	18	184	5832	0.78								
1657	10	46	5832	0.3								
1657	11	1853	5832	0.3								
1657	16	1853	5832	0.3								
1657	22	46	5832	0.3								
1657	101	46	5832	0.3								
1658	18	332	5832	0.6								
1659	32	485	5832	1								
1659	18	165	5832	1								
1659	11	6345	5832	0.78								
1659	9	7	5832	0.75								
1659	9	543	5832	0.75								
1659	11	36	5832	0.6								
1659	24	12	5832	0.6								
1659	99	346	5832	0.6								
1659	11	8	5832	0.3								
1659	11	12	5832	0.3								
1659	11	18	5832	0.3								
1659	11	399	5832	0.3								
1659	11	423	5832	0.3								
1659	11	882	5832	0.3								
1659	11	1506	5832	0.3								
1659	11	4333	5832	0.3								
1659	14	36	5832	0.3								
1659	14	543	5832	0.3								
1659	14	2007	5832	0.3								
1659	15	5	5832	0.3								
1659	15	12	5832	0.3								
1659	15	633	5832	0.3								
1659	18	95	5832	0.3								
1659	18	180	5832	0.3								
1659	18	777	5832	0.3								
1659	20	5	5832	0.3								
1659	20	12	5832	0.3								
1659	24	18	5832	0.3								
1659	41	95	5832	0.3								
1659	41	633	5832	0.3								
1659	48	36	5832	0.3								
1659	69	639	5832	0.3								
1659	77	168	5832	0.3								
1660	33	570	5832	0.3								
1661	11	331	5832	0.3								
1661	11	3359	5832	0.3								
1661	18	957	5832	0.3								
1662	1	129	5832	0.75								
1662	36	129	5832	0.3								
1663	17	74	5832	0.75								
1663	11	390	5832	0.3								
1663	17	699	5832	0.3								
1664	24	36	5832	0.3								
1666	24	1101	5832	0.6								
1666	11	36	5832	0.3								
1666	11	1101	5832	0.3								
1667	15	5753	5832	0.3								
1667	18	1668	5832	0.3								
1668	18	1667	5832	0.3								
1669	14	198	5832	0.3								
1670	11	448	5832	0.3								
1671	7	11	5832	0.3								
1672	18	243	5832	0.87								
1672	11	257	5832	0.7								
1672	11	455	5832	0.6								
1672	11	1319	5832	0.6								
1672	11	1503	5832	0.6								
1672	63	143	5832	0.6								
1672	4	127	5832	0.3								
1672	8	128	5832	0.3								
1672	9	2217	5832	0.3								
1672	10	3749	5832	0.3								
1672	11	52	5832	0.3								
1672	11	1034	5832	0.3								
1672	11	1224	5832	0.3								
1672	11	1262	5832	0.3								
1672	11	1716	5832	0.3								
1672	11	2523	5832	0.3								
1672	11	4026	5832	0.3								
1672	24	1930	5832	0.3								
1672	25	2143	5832	0.3								
1672	25	2433	5832	0.3								
1672	32	243	5832	0.3								
1673	18	291	5832	0.3								
1674	99	95	5832	0.75								
1674	11	5676	5832	0.3								
1674	15	3	5832	0.3								
1674	24	851	5832	0.3								
1674	39	95	5832	0.3								
1674	66	95	5832	0.3								
1675	18	214	5832	0.95								
1675	43	4656	5832	0.3								
1676	13	2194	5832	0.78								
1676	92	223	5832	0.7								
1676	39	1998	5832	0.6								
1676	91	2062	5832	0.6								
1676	4	805	5832	0.3								
1676	11	2062	5832	0.3								
1676	13	5366	5832	0.3								
1676	13	6088	5832	0.3								
1676	13	6957	5832	0.35								
1676	18	2423	5832	0.3								
1676	22	2062	5832	0.3								
1677	14	1292	5832	0.7								
1677	5	365	5832	0.6								
1677	11	2935	5832	0.6								
1677	18	1334	5832	0.6								
1677	67	365	5832	0.6								
1677	5	96	5832	0.3								
1677	9	365	5832	0.3								
1677	9	1292	5832	0.3								
1677	11	932	5832	0.3								
1677	14	36	5832	0.31								
1677	24	3699	5832	0.37								
1677	29	365	5832	0.3								
1677	38	365	5832	0.3								
1677	39	365	5832	0.32								
1677	57	365	5832	0.3								
1677	66	365	5832	0.3								
1678	11	1679	5832	0.3								
1680	29	96	5832	0.3								
1680	57	96	5832	0.33								
1681	11	894	5832	0.3								
1682	4	22	5832	0.3								
1682	15	22	5832	0.34								
1682	16	6304	5832	0.3								
1682	18	4133	5832	0.3								
1682	25	22	5832	0.3								
1682	48	2000	5832	0.3								
1682	188	113	5832	0.3								
1683	36	2749	5832	0.78								
1683	80	610	5832	0.7								
1683	11	764	5832	0.6								
1683	11	1901	5832	0.6								
1683	11	3192	5832	0.6								
1683	11	6760	5832	0.6								
1683	77	323	5832	0.6								
1683	4	1207	5832	0.3								
1683	7	362	5832	0.3								
1683	11	187	5832	0.3								
1683	11	610	5832	0.3								
1683	11	1272	5832	0.3								
1683	11	1684	5832	0.3								
1683	11	2749	5832	0.3								
1683	11	6392	5832	0.3								
1683	14	610	5832	0.3								
1683	17	677	5832	0.3								
1683	18	362	5832	0.3								
1683	18	2232	5832	0.3								
1684	1	610	5832	0.3								
1685	41	26	5664	0.95								
1685	41	202	5664	0.95								
1685	24	189	5664	0.87								
1685	11	1030	5832	0.7								
1685	12	1030	5832	0.7								
1685	24	26	5832	0.7								
1685	41	0	5664	0.7								
1685	48	26	5664	0.7								
1685	18	189	5832	0.6								
1685	18	202	5832	0.6								
1685	60	36	5664	0.6								
1685	2	2953	5832	0.3								
1685	7	190	5832	0.3								
1685	11	36	5832	0.3								
1685	15	36	5832	0.3								
1685	16	36	5832	0.3								
1685	16	1012	5832	0.3								
1685	17	189	5832	0.3								
1685	18	26	5832	0.3								
1685	18	1030	5832	0.3								
1685	24	129	5664	0.3								
1685	24	202	5664	0.3								
1685	36	1030	5664	0.3								
1685	48	49	5664	0.3								
1685	78	36	5664	0.3								
1686	18	49	5664	0.7								
1686	9	1687	5664	0.3								
1686	11	49	5664	0.3								
1686	11	198	5664	0.3								
1686	15	1197	5664	0.3								
1686	18	26	5664	0.3								
1686	18	916	5664	0.3								
1686	18	4101	5664	0.3								
1688	12	5	5664	0.3								
1689	11	610	5664	0.3								
1690	1	2181	5664	0.6								
1690	11	1070	5664	0.6								
1690	1	3039	5664	0.3								
1690	27	1070	5664	0.3								
1690	29	19	5664	0.3								
1690	29	486	5664	0.3								
1690	29	1970	5664	0.3								
1690	29	2756	4920	0.3								
1690	38	1079	4920	0.3								
1691	2	544	3000	0.3								
1691	11	399	3000	0.3								
1691	11	1052	3000	0.3								
1691	11	1104	3000	0.3								
1691	11	5348	3000	0.3								
1691	15	49	3000	0.3								
1691	18	6698	3000	0.3								
1691	24	4722	3000	0.3								
1691	24	5348	3000	0.3								
1693	15	5113	3000	0.3								
1693	16	627	3000	0.3								
1694	33	570	3000	0.3								
1695	1	582	3000	0.3								
1696	33	125	3000	0.3								
1697	32	177	4920	0.6								
1697	44	256	4920	0.6								
1697	18	256	3000	0.3								
1697	28	466	4920	0.3								
1697	44	252	4920	0.3								
1697	44	285	4920	0.3								
1697	44	1061	4920	0.3								
1698	120	1699	4920	0.6								
1698	1	1339	4920	0.3								
1698	5	1339	4920	0.3								
1698	39	1339	4920	0.3								
1699	11	5280	4920	0.6								
1700	15	1197	4920	0.7								
1700	15	6118	4920	0.6								
1700	18	6714	4920	0.6								
1700	127	589	4920	0.6								
1700	11	2700	4920	0.3								
1700	14	56	4920	0.3								
1700	14	3890	4920	0.3								
1700	17	1701	4920	0.3								
1700	20	67	4920	0.3								
1700	20	128	4920	0.3								
1700	25	1707	4920	0.3								
1702	11	12	4920	0.95								
1702	11	3243	4920	0.7								
1702	14	5	4920	0.6								
1702	18	12	4920	0.6								
1702	9	5	4920	0.3								
1702	9	3243	4920	0.3								
1702	11	5	4920	0.3								
1702	11	644	4920	0.3								
1702	11	871	4920	0.3								
1702	14	12	4920	0.3								
1702	15	5	4920	0.3								
1702	15	8	4920	0.3								
1702	16	12	4920	0.3								
1702	18	0	4920	0.3								
1702	18	3243	4920	0.3								
1702	25	5	4920	0.3								
1702	41	3243	4920	0.3								
1702	74	5	4920	0.3								
1703	15	15	4920	0.3								
1705	1	1353	4920	0.3								
1705	1	1354	4920	0.3								
1706	11	1707	4920	0.3								
1707	14	39	4920	0.3								
1708	9	12	4920	0.7								
1708	15	1532	4920	0.7								
1708	15	329	4920	0.6								
1708	32	2647	4920	0.6								
1708	36	2150	4920	0.6								
1708	39	3094	4920	0.6								
1708	182	12	4920	0.6								
1708	11	5	4920	0.3								
1708	11	12	4920	0.3								
1708	11	317	4920	0.3								
1708	11	1532	4920	0.3								
1708	11	1709	4920	0.3								
1708	11	2150	4920	0.3								
1708	11	2647	4920	0.3								
1708	13	329	4920	0.3								
1708	13	877	4920	0.3								
1708	13	893	4920	0.3								
1708	13	1709	4920	0.3								
1708	13	2150	4920	0.3								
1708	13	4883	4920	0.3								
1708	15	132	4920	0.3								
1708	15	792	4920	0.3								
1708	29	329	4920	0.3								
1708	32	12	4920	0.3								
1708	32	329	4920	0.3								
1708	32	893	4920	0.3								
1708	32	1532	4920	0.3								
1708	32	1709	4920	0.3								
1708	33	329	4920	0.3								
1708	36	329	4920	0.3								
1708	39	12	4920	0.3								
1708	39	329	4920	0.3								
1708	51	329	4920	0.3								
1708	52	329	4920	0.3								
1708	56	329	4920	0.3								
1708	75	329	4920	0.3								
1708	84	329	4920	0.3								
1708	92	12	4920	0.3								
1708	92	329	4920	0.3								
1708	92	893	4920	0.3								
1708	92	3094	4920	0.3								
1708	95	329	4920	0.3								
1708	104	329	4920	0.3								
1708	140	1532	4920	0.3								
1708	164	18	4920	0.3								
1709	1	329	4920	0.7								
1709	69	329	4920	0.6								
1710	18	2273	4920	0.6								
1710	9	446	4920	0.3								
1710	14	12	4920	0.3								
1710	18	55	4920	0.3								
1710	18	602	4920	0.3								
1710	20	5	4920	0.3								
1710	36	46	4920	0.3								
1710	41	55	4920	0.3								
1711	65	46	4920	0.75								
1711	11	18	4920	0.3								
1711	11	46	4920	0.3								
1711	11	50	4920	0.3								
1711	14	18	4920	0.3								
1711	18	322	4920	0.3								
1711	18	4491	4920	0.3								
1711	18	5232	4920	0.3								
1711	43	1712	4920	0.3								
1711	65	18	4920	0.3								
1712	43	1711	4920	0.3								
1713	11	46	4920	0.6								
1713	11	1034	4920	0.3								
1713	11	1319	4920	0.3								
1713	11	5760	4920	0.3								
1713	18	1224	4920	0.3								
1714	11	252	4920	0.6								
1714	11	1380	4920	0.6								
1714	13	306	4920	0.6								
1714	39	177	4920	0.6								
1714	11	177	4920	0.3								
1714	11	306	4920	0.3								
1714	28	252	4920	0.3								
1714	28	285	4920	0.3								
1714	39	306	4920	0.3								
1714	42	1115	4920	0.3								
1715	4	5668	4920	0.3								
1715	17	1716	4920	0.3								
1716	27	3785	4920	0.75								
1716	13	3	4920	0.3								
1716	13	509	4920	0.3								
1716	13	2473	4920	0.3								
1716	13	2474	4920	0.3								
1716	13	4066	4920	0.3								
1716	36	4066	4920	0.3								
1717	11	2743	4920	0.75								
1717	11	1718	4920	0.3								
1717	13	389	4920	0.3								
1717	32	389	4920	0.3								
1718	51	350	4920	0.7								
1718	51	1637	4920	0.3								
1718	121	333	4920	0.3								
1719	15	440	4920	0.6								
1719	17	266	4920	0.6								
1719	36	465	4920	0.6								
1719	11	266	4920	0.3								
1720	11	387	4920	0.3								
1720	11	1721	4920	0.3								
1720	14	267	4920	0.3								
1720	15	1721	4920	0.3								
1722	14	628	4920	0.95								
1722	11	1723	4920	0.3								
1722	18	6712	4920	0.3								
1724	15	223	4920	0.3								
1724	15	509	4920	0.3								
1724	25	509	4920	0.3								
1725	17	143	4920	0.3								
1725	24	226	4920	0.3								
1726	18	2167	4920	1								
1726	18	448	4920	0.6								
1726	18	949	4920	0.6								
1726	11	1165	4920	0.3								
1726	18	1177	4920	0.3								
1726	18	3397	4920	0.3								
1726	36	2285	4920	0.3								
1727	1	285	4920	0.75								
1727	1	252	4920	0.6								
1727	27	285	4920	0.6								
1727	1	177	4920	0.3								
1727	1	178	4920	0.3								
1727	27	177	4920	0.3								
1727	29	178	4920	0.3								
1727	29	252	4920	0.3								
1727	29	285	4920	0.3								
1727	32	177	4920	0.3								
1727	57	285	4920	0.3								
1728	129	46	4920	0.6								
1728	11	33	4920	0.3								
1728	17	71	4920	0.3								
1728	18	3019	4920	0.3								
1728	36	125	4920	0.3								
1728	129	223	4920	0.3								
1729	11	36	4920	0.3								
1729	15	290	4920	0.3								
1730	11	1731	4920	0.6								
1730	25	205	4920	0.6								
1730	39	174	4920	0.6								
1730	9	67	4920	0.3								
1730	11	205	4920	0.3								
1730	11	332	4920	0.3								
1730	11	920	4920	0.3								
1730	15	920	4920	0.3								
1730	18	332	4920	0.3								
1730	19	1731	4920	0.3								
1730	22	6916	4920	0.3								
1730	25	67	4920	0.3								
1730	36	67	4920	0.3								
1730	36	205	4920	0.3								
1730	36	659	4920	0.3								
1731	9	67	4920	0.3								
1731	11	573	4920	0.3								
1731	15	174	4920	0.3								
1731	22	67	4920	0.3								
1732	17	121	4920	0.75								
1732	11	36	4920	0.7								
1732	48	190	4920	0.7								
1732	11	423	4920	0.3								
1732	11	1030	4920	0.3								
1732	15	529	4920	0.3								
1732	15	1030	4920	0.3								
1732	17	529	4920	0.3								
1732	24	121	4920	0.3								
1732	24	190	4920	0.3								
1732	31	688	4920	0.3								
1733	11	365	4920	0.95								
1733	24	3191	4920	0.87								
1733	4	365	4920	0.3								
1733	9	365	4920	0.3								
1733	11	1077	4920	0.3								
1733	11	1734	4920	0.3								
1733	11	2428	4920	0.3								
1733	11	5566	4920	0.3								
1733	25	365	4920	0.3								
1736	11	1737	4920	0.3								
1737	128	1872	4920	0.75								
1737	43	6171	4920	0.6								
1737	0	6171	4920	0.3								
1737	4	18	4920	0.3								
1737	18	3076	4920	0.3								
1737	24	1872	4920	0.3								
1737	34	1872	4920	0.3								
1737	41	132	4920	0.3								
1738	11	2932	4920	0.87								
1738	16	286	4920	0.6								
1738	9	445	4920	0.3								
1738	17	15	4920	0.3								
1738	18	457	4920	0.3								
1738	43	15	4920	0.3								
1739	11	897	4920	0.6								
1739	11	1026	4920	0.6								
1739	18	693	4920	0.6								
1739	11	817	4920	0.3								
1739	11	1104	4920	0.3								
1739	14	1107	4920	0.3								
1739	18	4028	4920	0.3								
1739	25	995	4920	0.3								
1739	25	4210	4920	0.3								
1739	48	2385	4920	0.3								
1740	13	128	4920	0.95								
1740	11	448	4920	0.7								
1740	56	106	4920	0.7								
1740	11	3966	4920	0.6								
1740	9	106	4920	0.3								
1740	11	2139	4920	0.3								
1740	15	4214	4920	0.3								
1740	17	3236	4920	0.3								
1740	18	3251	4920	0.3								
1740	56	949	4920	0.3								
1740	89	2799	4920	0.3								
